Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert(),26,150,52,98,2,96,0,16,1,0,90,91,2,89,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_1)(),1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_10)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_11)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_12)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_13)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_14)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_15)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_16)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_17)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_18)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_19)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_2)(),1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_20)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_21)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_22)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_23)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_24)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_3)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_4)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_5)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_6)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_7)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_8)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsert.(lambda_expr_9)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsertWithNullText(),5,36,11,25,2,23,0,12,1,0,23,24,2,22,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsertWithNullText.(lambda_expr_1)(),1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsertWithNullText.(lambda_expr_2)(),1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsertWithNullText.(lambda_expr_3)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderAppendInsertTest.testInsertWithNullText.(lambda_expr_4)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderAppendInsertTest.testLang299(),0,5,0,5,2,3,0,5,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.commons.text.StrBuilderTest.(Anon_1).isMatch(char[],int,int,int)",3,9,0,9,0,6,0,1,3,0,3,6,1,5,3,3,5,3,2,2,2,2,0.00
Constructor,org.apache.commons.text.StrBuilderTest.MockReadable.MockReadable(String),3,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.MockReadable.read(CharBuffer),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendCharBuffer(),0,12,1,11,4,9,0,8,1,0,9,10,4,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendCharBufferException(),2,21,2,19,4,15,0,11,4,1,11,14,4,10,3,3,3,1,2,0,1,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendCharBufferNull(),0,11,1,10,5,8,0,5,1,0,8,9,5,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendCharSequence(),0,25,6,19,12,17,0,11,1,0,17,18,12,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendStringBuilderNull(),0,8,1,7,4,5,0,5,1,0,5,6,4,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendTakingTwoIntsWithIndexOutOfBoundsThrowsStringIndexOutOfBoundsExceptionTwo(),1,9,1,8,4,6,0,2,1,0,5,6,4,2,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testAppendTakingTwoIntsWithIndexOutOfBoundsThrowsStringIndexOutOfBoundsExceptionTwo.(lambda_expr_1)(),0,7,1,6,3,5,0,6,1,0,4,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendTakingTwoIntsWithZeroThrowsStringIndexOutOfBoundsException(),1,9,1,8,4,6,0,2,1,0,5,6,4,2,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testAppendTakingTwoIntsWithZeroThrowsStringIndexOutOfBoundsException.(lambda_expr_1)(),0,7,1,6,3,5,0,6,1,0,4,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendToCharBuffer(),0,11,2,9,4,7,0,9,1,0,7,8,4,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendToStringBuffer(),0,8,2,6,3,4,0,5,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendToStringBuilder(),0,8,2,6,3,4,0,5,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendToWriter(),0,9,2,7,3,5,0,6,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAppendln(),0,5,0,5,3,3,0,5,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAsBuilder(),0,4,0,4,2,2,0,5,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testAsReader(),1,81,6,70,5,60,5,16,32,2,47,56,5,51,6,6,6,1,5,0,2,0,0.07
Public Method,org.apache.commons.text.StrBuilderTest.testAsTokenizer(),1,36,4,31,6,29,1,9,1,0,29,30,6,24,1,1,1,1,0,0,0,0,0.03
Public Method,org.apache.commons.text.StrBuilderTest.testAsWriter(),0,33,9,24,2,21,4,12,1,0,20,22,2,20,1,1,1,1,0,0,1,0,0.17
Public Method,org.apache.commons.text.StrBuilderTest.testCapacity(),2,7,1,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testCapacityAndLength(),1,77,12,65,2,63,0,15,1,0,63,64,2,62,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testCapacityAndLength.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testChaining(),0,12,0,12,2,10,0,11,1,0,10,11,2,9,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testCharAt(),4,11,0,11,2,9,0,5,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testCharAt.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testCharAt.(lambda_expr_2)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testCharAt.(lambda_expr_3)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testCharAt.(lambda_expr_4)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testClear(),2,7,0,7,2,5,0,6,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testConstructors(),0,41,7,34,9,32,0,7,1,0,32,33,9,24,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testContains_StrMatcher(),1,13,1,12,2,10,0,8,1,0,10,11,2,9,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testContains_String(),0,8,0,8,2,6,0,4,1,0,6,7,2,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testContains_char(),0,7,0,7,2,5,0,4,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteAll_StrMatcher(),1,15,2,13,2,11,0,4,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteAll_String(),0,24,3,21,2,19,0,4,1,0,19,20,2,18,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteAll_char(),0,15,1,14,2,12,0,4,1,0,12,13,2,11,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteCharAt(),1,7,1,6,2,4,0,5,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testDeleteCharAt.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteCharAtWithNegative(),1,5,0,5,1,3,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testDeleteCharAtWithNegative.(lambda_expr_1)(),0,3,0,3,0,2,0,3,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteFirst_StrMatcher(),1,15,2,13,2,11,0,4,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteFirst_String(),0,24,3,21,2,19,0,4,1,0,19,20,2,18,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteFirst_char(),0,15,1,14,2,12,0,4,1,0,12,13,2,11,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testDeleteIntInt(),3,16,2,14,2,12,0,5,1,0,12,13,2,11,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testDeleteIntInt.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testDeleteIntInt.(lambda_expr_2)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testDeleteIntInt.(lambda_expr_3)(),0,1,0,1,0,1,0,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testEndsWith(),0,15,0,15,2,13,0,5,1,0,13,14,2,12,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testEnsureCapacity(),0,12,2,10,2,8,0,5,1,0,8,9,2,7,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testEquals(),0,23,4,19,3,17,0,8,1,0,17,18,3,15,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testEqualsIgnoreCase(),0,21,4,17,3,15,0,6,1,0,15,16,3,13,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testGetChars(),1,26,5,21,4,19,0,8,1,0,19,20,4,16,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testGetCharsIntIntCharArrayInt(),0,40,6,30,3,24,4,5,16,1,16,21,3,18,5,5,5,1,4,0,1,0,0.13
Public Method,org.apache.commons.text.StrBuilderTest.testGetSetNewLineText(),0,13,3,10,2,8,0,5,1,0,8,9,2,7,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testGetSetNullText(),0,16,4,12,2,10,0,5,1,0,10,11,2,9,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testHashCode(),0,13,1,12,6,10,0,5,1,0,10,11,6,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testIndexOfLang294(),0,5,0,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testIndexOf_StrMatcher(),1,16,2,14,2,12,0,7,1,0,12,13,2,11,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testIndexOf_StrMatcher_int(),1,38,5,33,2,31,0,7,1,0,31,32,2,30,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testIndexOf_String(),0,21,6,13,2,11,2,4,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.15
Public Method,org.apache.commons.text.StrBuilderTest.testIndexOf_String_int(),0,35,8,25,2,23,2,4,1,0,23,24,2,22,1,1,1,1,0,0,0,0,0.08
Public Method,org.apache.commons.text.StrBuilderTest.testIndexOf_char(),0,12,3,8,2,6,1,4,1,0,6,7,2,5,1,1,1,1,0,0,0,0,0.13
Public Method,org.apache.commons.text.StrBuilderTest.testIndexOf_char_int(),0,20,4,15,2,13,1,4,1,0,13,14,2,12,1,1,1,1,0,0,0,0,0.07
Public Method,org.apache.commons.text.StrBuilderTest.testIsEmpty(),0,10,2,8,2,6,0,6,1,0,6,7,2,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testLang294(),0,5,0,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testLang295(),0,6,0,6,2,4,0,6,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testLang412Left(),0,5,0,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testLang412Right(),0,5,0,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testLastIndexOf_StrMatcher(),1,16,2,14,2,12,0,7,1,0,12,13,2,11,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testLastIndexOf_StrMatcher_int(),1,43,5,34,2,32,6,7,1,0,32,33,2,31,1,1,1,1,0,0,0,0,0.18
Public Method,org.apache.commons.text.StrBuilderTest.testLastIndexOf_String(),0,21,6,13,2,11,2,4,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.15
Public Method,org.apache.commons.text.StrBuilderTest.testLastIndexOf_String_int(),0,35,8,25,2,23,2,5,1,0,23,24,2,22,1,1,1,1,0,0,0,0,0.08
Public Method,org.apache.commons.text.StrBuilderTest.testLastIndexOf_char(),0,12,3,8,2,6,1,4,1,0,6,7,2,5,1,1,1,1,0,0,0,0,0.13
Public Method,org.apache.commons.text.StrBuilderTest.testLastIndexOf_char_int(),0,18,4,13,2,11,1,5,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.08
Public Method,org.apache.commons.text.StrBuilderTest.testLeftString(),0,7,0,7,2,5,0,3,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testLength(),0,7,1,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testMidString(),0,9,0,9,2,7,0,3,1,0,7,8,2,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testMinimizeCapacity(),0,9,1,8,2,6,0,5,1,0,6,7,2,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReadFromCharBuffer(),0,12,2,10,4,7,0,7,2,0,8,10,5,5,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReadFromCharBufferAppendsToEnd(),0,5,0,5,2,3,0,5,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReadFromReadable(),0,12,2,10,4,7,0,7,2,0,8,10,5,5,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReadFromReadableAppendsToEnd(),0,5,0,5,2,3,0,5,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReadFromReader(),0,12,2,10,4,7,0,7,2,0,8,10,5,5,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReadFromReaderAppendsToEnd(),0,5,0,5,2,3,0,5,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplaceAll_StrMatcher_String(),1,36,5,31,2,29,0,7,1,0,29,30,2,28,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplaceAll_String_String(),0,28,3,25,2,23,0,4,1,0,23,24,2,22,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplaceAll_char_char(),0,13,0,13,2,11,0,4,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplaceFirst_StrMatcher_String(),1,32,4,28,2,26,0,7,1,0,26,27,2,25,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplaceFirst_String_String(),0,28,3,25,2,23,0,4,1,0,23,24,2,22,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplaceFirst_char_char(),0,13,0,13,2,11,0,4,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryCount(),0,29,6,23,2,21,0,5,1,0,21,22,2,20,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryEndIndex(),0,54,11,42,2,39,1,6,2,0,37,39,2,37,2,2,2,1,1,0,1,0,0.02
Public Method,org.apache.commons.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryMatcher(),1,19,4,15,2,13,0,8,1,0,13,14,2,12,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryReplace(),0,21,4,17,2,15,0,6,1,0,15,16,2,14,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryStartIndex(),0,63,12,49,2,45,2,7,4,1,41,44,2,42,3,3,3,1,2,0,1,0,0.04
Public Method,org.apache.commons.text.StrBuilderTest.testReplace_int_int_String(),0,39,2,34,2,29,3,6,8,1,23,27,2,25,4,4,4,1,3,0,1,0,0.09
Public Method,org.apache.commons.text.StrBuilderTest.testReverse(),0,8,1,7,2,5,0,6,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testRightString(),0,7,0,7,2,5,0,3,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testSetCharAt(),3,11,0,11,2,9,0,6,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSetCharAt.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSetCharAt.(lambda_expr_2)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSetCharAt.(lambda_expr_3)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testSetLength(),1,12,1,11,2,9,3,6,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.27
Lambda Method,org.apache.commons.text.StrBuilderTest.testSetLength.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testSize(),0,7,1,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testStartsWith(),0,11,0,11,2,9,0,5,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testSubSequenceIntInt(),4,20,4,11,2,9,5,5,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.45
Lambda Method,org.apache.commons.text.StrBuilderTest.testSubSequenceIntInt.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSubSequenceIntInt.(lambda_expr_2)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSubSequenceIntInt.(lambda_expr_3)(),0,1,0,1,0,1,0,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSubSequenceIntInt.(lambda_expr_4)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testSubstringInt(),2,10,1,9,2,7,0,5,1,0,7,8,2,6,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSubstringInt.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSubstringInt.(lambda_expr_2)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testSubstringIntInt(),2,14,4,10,2,8,0,5,1,0,8,9,2,7,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSubstringIntInt.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testSubstringIntInt.(lambda_expr_2)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testToCharArray(),1,13,2,11,3,9,0,7,1,0,9,10,3,7,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.text.StrBuilderTest.testToCharArrayIntInt(),3,24,6,18,3,16,1,8,1,0,16,17,3,14,1,1,1,1,0,0,0,0,0.06
Lambda Method,org.apache.commons.text.StrBuilderTest.testToCharArrayIntInt.(lambda_expr_1)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.apache.commons.text.StrBuilderTest.testToCharArrayIntInt.(lambda_expr_2)(),0,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
